% Created using /stochastic/trunk/tools/piCurves/piCurve.py
% and /home/andrew.matas/repositories/stochastic/trunk/analyses/O2/iso/results/PI_curve/make_o1o2_py_curve.py
%
# f (Hz)	sigma(f)	PI(f)
1.358562e+03	6.360592e+00	1.492184e-02
1.358594e+03	6.319019e+00	1.492442e-02
1.358625e+03	6.289272e+00	1.492692e-02
1.358656e+03	6.249442e+00	1.492942e-02
1.358688e+03	6.211356e+00	1.493200e-02
1.358719e+03	6.179912e+00	1.493449e-02
1.358750e+03	6.145883e+00	1.493699e-02
1.358781e+03	6.116201e+00	1.493949e-02
1.358812e+03	6.084488e+00	1.494199e-02
1.358844e+03	6.052901e+00	1.494457e-02
1.358875e+03	6.025892e+00	1.494707e-02
1.358906e+03	5.990476e+00	1.494957e-02
1.358938e+03	5.959369e+00	1.495216e-02
1.358969e+03	5.930608e+00	1.495466e-02
1.359000e+03	6.064360e+00	1.495716e-02
1.359031e+03	5.868360e+00	1.495966e-02
1.359062e+03	5.837422e+00	1.496216e-02
1.359094e+03	5.808784e+00	1.496475e-02
1.359125e+03	5.778941e+00	1.496725e-02
1.359156e+03	5.758911e+00	1.496975e-02
1.359188e+03	5.734908e+00	1.497234e-02
1.359219e+03	5.704296e+00	1.497484e-02
1.359250e+03	5.677191e+00	1.497735e-02
1.359281e+03	5.646573e+00	1.497985e-02
1.359312e+03	5.625581e+00	1.498236e-02
1.359344e+03	5.604305e+00	1.498495e-02
1.359375e+03	5.578868e+00	1.498745e-02
1.359406e+03	5.554321e+00	1.498996e-02
1.359438e+03	5.527596e+00	1.499255e-02
1.359469e+03	5.496024e+00	1.499505e-02
1.359500e+03	5.495049e+00	1.499756e-02
1.359531e+03	5.433452e+00	1.500007e-02
1.359562e+03	5.406037e+00	1.500258e-02
1.359594e+03	5.385187e+00	1.500517e-02
1.359625e+03	5.354929e+00	1.500768e-02
1.359656e+03	5.331473e+00	1.501019e-02
1.359688e+03	5.307390e+00	1.501278e-02
1.359719e+03	5.283568e+00	1.501529e-02
1.359750e+03	5.258752e+00	1.501780e-02
1.359781e+03	5.242463e+00	1.502031e-02
1.359812e+03	5.213496e+00	1.502282e-02
1.359844e+03	5.193348e+00	1.502541e-02
1.359875e+03	5.173076e+00	1.502793e-02
1.359906e+03	5.154689e+00	1.503044e-02
1.359938e+03	5.128791e+00	1.503303e-02
1.359969e+03	5.100065e+00	1.503555e-02
1.360000e+03	5.250344e+00	1.503806e-02
1.360031e+03	5.055132e+00	1.504057e-02
1.360062e+03	5.037321e+00	1.504309e-02
1.360094e+03	5.019103e+00	1.504568e-02
1.360125e+03	5.000888e+00	1.504820e-02
1.360156e+03	4.974496e+00	1.505071e-02
1.360188e+03	4.950033e+00	1.505331e-02
1.360219e+03	4.930334e+00	1.505583e-02
1.360250e+03	4.915344e+00	1.505834e-02
1.360281e+03	4.898949e+00	1.506086e-02
1.360312e+03	4.877623e+00	1.506338e-02
1.360344e+03	4.858834e+00	1.506598e-02
1.360375e+03	4.837722e+00	1.506849e-02
1.360406e+03	4.818771e+00	1.507101e-02
1.360438e+03	4.803313e+00	1.507361e-02
1.360469e+03	4.779041e+00	1.507613e-02
1.360500e+03	4.789865e+00	1.507865e-02
1.360531e+03	3.685006e+00	1.508117e-02
1.360562e+03	3.672899e+00	1.508369e-02
1.360594e+03	3.659292e+00	1.508629e-02
1.360625e+03	3.648587e+00	1.508881e-02
1.360656e+03	3.634296e+00	1.509133e-02
1.360688e+03	3.622365e+00	1.509394e-02
1.360719e+03	3.612381e+00	1.509646e-02
1.360750e+03	3.596333e+00	1.509898e-02
1.360781e+03	3.585715e+00	1.510150e-02
1.360812e+03	3.570776e+00	1.510403e-02
1.360844e+03	3.555593e+00	1.510663e-02
1.360875e+03	3.539901e+00	1.510915e-02
1.360906e+03	3.528197e+00	1.511168e-02
1.360938e+03	3.516691e+00	1.511429e-02
1.360969e+03	3.501077e+00	1.511681e-02
1.361000e+03	4.613789e+00	1.511934e-02
1.361031e+03	3.477916e+00	1.512186e-02
1.361062e+03	3.465412e+00	1.512439e-02
1.361094e+03	3.454395e+00	1.512699e-02
1.361125e+03	3.441009e+00	1.512952e-02
1.361156e+03	3.427621e+00	1.513205e-02
1.361188e+03	3.411213e+00	1.513466e-02
1.361219e+03	3.396577e+00	1.513719e-02
1.361250e+03	3.384017e+00	1.513971e-02
1.361281e+03	3.373588e+00	1.514224e-02
1.361312e+03	3.357849e+00	1.514477e-02
1.361344e+03	3.344425e+00	1.514738e-02
1.361375e+03	3.335373e+00	1.514991e-02
1.361406e+03	3.320162e+00	1.515244e-02
1.361438e+03	3.306810e+00	1.515505e-02
1.361469e+03	3.295332e+00	1.515758e-02
1.361500e+03	3.295324e+00	1.516012e-02
1.361531e+03	3.273230e+00	1.516265e-02
1.361562e+03	3.258598e+00	1.516518e-02
1.361594e+03	3.246410e+00	1.516779e-02
1.361625e+03	3.234174e+00	1.517033e-02
1.361656e+03	3.220808e+00	1.517286e-02
1.361688e+03	3.209527e+00	1.517547e-02
1.361719e+03	3.196523e+00	1.517801e-02
1.361750e+03	3.183227e+00	1.518054e-02
1.361781e+03	3.169912e+00	1.518308e-02
1.361812e+03	3.157116e+00	1.518561e-02
1.361844e+03	3.148626e+00	1.518823e-02
1.361875e+03	3.137746e+00	1.519076e-02
1.361906e+03	3.121660e+00	1.519330e-02
1.361938e+03	3.106514e+00	1.519592e-02
1.361969e+03	3.093704e+00	1.519845e-02
1.362000e+03	4.038518e+00	1.520099e-02
1.362031e+03	3.074134e+00	1.520353e-02
1.362062e+03	3.063990e+00	1.520607e-02
1.362094e+03	3.052481e+00	1.520869e-02
1.362125e+03	3.040382e+00	1.521122e-02
1.362156e+03	3.027591e+00	1.521376e-02
1.362188e+03	3.018455e+00	1.521638e-02
1.362219e+03	3.006528e+00	1.521892e-02
1.362250e+03	2.994316e+00	1.522146e-02
1.362281e+03	2.982888e+00	1.522400e-02
1.362312e+03	2.975207e+00	1.522655e-02
1.362344e+03	2.961110e+00	1.522917e-02
1.362375e+03	2.949889e+00	1.523171e-02
1.362406e+03	2.939492e+00	1.523425e-02
1.362438e+03	2.927536e+00	1.523688e-02
1.362469e+03	2.916853e+00	1.523942e-02
1.362500e+03	2.914680e+00	1.524196e-02
1.362531e+03	2.893270e+00	1.524450e-02
1.362562e+03	2.886119e+00	1.524705e-02
1.362594e+03	2.876881e+00	1.524967e-02
1.362625e+03	2.866360e+00	1.525222e-02
1.362656e+03	2.855337e+00	1.525476e-02
1.362688e+03	2.846087e+00	1.525739e-02
1.362719e+03	2.835106e+00	1.525994e-02
1.362750e+03	2.824428e+00	1.526248e-02
1.362781e+03	2.815568e+00	1.526503e-02
1.362812e+03	2.802975e+00	1.526758e-02
1.362844e+03	2.794698e+00	1.527020e-02
1.362875e+03	2.781077e+00	1.527275e-02
1.362906e+03	2.770845e+00	1.527530e-02
1.362938e+03	2.763331e+00	1.527793e-02
1.362969e+03	2.753397e+00	1.528048e-02
1.363000e+03	3.488331e+00	1.528303e-02
1.363031e+03	2.734413e+00	1.528558e-02
1.363062e+03	2.725293e+00	1.528813e-02
1.363094e+03	2.714583e+00	1.529076e-02
1.363125e+03	2.706648e+00	1.529331e-02
1.363156e+03	2.698333e+00	1.529586e-02
1.363188e+03	2.687525e+00	1.529849e-02
1.363219e+03	2.679931e+00	1.530104e-02
1.363250e+03	2.669338e+00	1.530360e-02
1.363281e+03	2.657501e+00	1.530615e-02
1.363312e+03	2.650079e+00	1.530870e-02
1.363344e+03	2.644018e+00	1.531134e-02
1.363375e+03	2.633829e+00	1.531389e-02
1.363406e+03	2.625231e+00	1.531644e-02
1.363438e+03	2.616262e+00	1.531908e-02
1.363469e+03	2.607268e+00	1.532163e-02
1.363500e+03	2.607272e+00	1.532419e-02
1.363531e+03	2.590424e+00	1.532674e-02
1.363562e+03	2.584633e+00	1.532930e-02
1.363594e+03	2.574359e+00	1.533194e-02
1.363625e+03	2.565743e+00	1.533449e-02
1.363656e+03	2.559099e+00	1.533705e-02
1.363688e+03	2.548176e+00	1.533969e-02
1.363719e+03	2.539620e+00	1.534225e-02
1.363750e+03	2.532744e+00	1.534481e-02
1.363781e+03	2.524002e+00	1.534736e-02
1.363812e+03	2.517160e+00	1.534992e-02
1.363844e+03	2.509187e+00	1.535256e-02
1.363875e+03	2.502146e+00	1.535512e-02
1.363906e+03	2.493171e+00	1.535768e-02
1.363938e+03	2.487427e+00	1.536032e-02
1.363969e+03	2.480554e+00	1.536288e-02
1.364000e+03	3.039641e+00	1.536545e-02
1.364031e+03	2.464935e+00	1.536801e-02
1.364062e+03	2.458154e+00	1.537057e-02
1.364094e+03	2.450857e+00	1.537321e-02
1.364125e+03	2.441974e+00	1.537577e-02
1.364156e+03	2.436644e+00	1.537834e-02
1.364188e+03	2.431028e+00	1.538098e-02
1.364219e+03	2.426417e+00	1.538355e-02
1.364250e+03	2.416485e+00	1.538611e-02
1.364281e+03	2.408437e+00	1.538867e-02
1.364312e+03	2.401449e+00	1.539124e-02
1.364344e+03	2.394878e+00	1.539389e-02
1.364375e+03	2.387182e+00	1.539645e-02
1.364406e+03	2.379036e+00	1.539902e-02
1.364438e+03	2.376663e+00	1.540167e-02
1.364469e+03	2.369351e+00	1.540423e-02
1.364500e+03	2.369494e+00	1.540680e-02
1.364531e+03	2.354611e+00	1.540937e-02
1.364562e+03	2.348123e+00	1.541193e-02
1.364594e+03	2.341765e+00	1.541458e-02
1.364625e+03	2.336716e+00	1.541715e-02
1.364656e+03	2.329338e+00	1.541972e-02
1.364688e+03	2.323138e+00	1.542237e-02
1.364719e+03	2.318885e+00	1.542494e-02
1.364750e+03	2.312618e+00	1.542751e-02
1.364781e+03	2.305388e+00	1.543008e-02
1.364812e+03	2.299149e+00	1.543265e-02
1.364844e+03	2.293006e+00	1.543531e-02
1.364875e+03	2.286298e+00	1.543788e-02
1.364906e+03	2.279913e+00	1.544045e-02
1.364938e+03	2.274055e+00	1.544310e-02
1.364969e+03	2.268847e+00	1.544567e-02
1.365000e+03	2.691281e+00	1.544825e-02
1.365031e+03	2.261795e+00	1.545082e-02
1.365062e+03	2.255759e+00	1.545339e-02
1.365094e+03	2.246483e+00	1.545605e-02
1.365125e+03	2.242074e+00	1.545862e-02
1.365156e+03	2.237356e+00	1.546120e-02
1.365188e+03	2.230313e+00	1.546386e-02
1.365219e+03	2.226296e+00	1.546643e-02
1.365250e+03	2.222808e+00	1.546901e-02
1.365281e+03	2.216361e+00	1.547158e-02
1.365312e+03	2.212221e+00	1.547416e-02
1.365344e+03	2.207665e+00	1.547682e-02
1.365375e+03	2.200737e+00	1.547940e-02
1.365406e+03	2.194763e+00	1.548197e-02
1.365438e+03	2.191711e+00	1.548464e-02
1.365469e+03	2.188295e+00	1.548721e-02
1.365500e+03	2.190119e+00	1.548979e-02
1.365531e+03	2.174109e+00	1.549237e-02
1.365562e+03	2.169742e+00	1.549495e-02
1.365594e+03	2.164358e+00	1.549761e-02
1.365625e+03	2.161210e+00	1.550019e-02
1.365656e+03	2.158359e+00	1.550277e-02
1.365688e+03	2.153261e+00	1.550544e-02
1.365719e+03	2.147247e+00	1.550802e-02
1.365750e+03	2.145316e+00	1.551060e-02
1.365781e+03	2.141043e+00	1.551318e-02
1.365812e+03	2.135932e+00	1.551577e-02
1.365844e+03	2.134395e+00	1.551843e-02
1.365875e+03	2.131211e+00	1.552102e-02
1.365906e+03	2.127991e+00	1.552360e-02
1.365938e+03	2.122072e+00	1.552627e-02
1.365969e+03	2.117576e+00	1.552885e-02
1.366000e+03	2.435510e+00	1.553143e-02
1.366031e+03	2.109034e+00	1.553402e-02
1.366062e+03	2.105044e+00	1.553660e-02
1.366094e+03	2.099883e+00	1.553927e-02
1.366125e+03	2.097727e+00	1.554186e-02
1.366156e+03	2.090915e+00	1.554445e-02
1.366188e+03	2.087032e+00	1.554712e-02
1.366219e+03	2.083449e+00	1.554970e-02
1.366250e+03	2.081090e+00	1.555229e-02
1.366281e+03	2.076984e+00	1.555488e-02
1.366312e+03	2.072338e+00	1.555747e-02
1.366344e+03	2.069096e+00	1.556014e-02
1.366375e+03	2.065658e+00	1.556273e-02
1.366406e+03	2.063196e+00	1.556532e-02
1.366438e+03	2.057731e+00	1.556799e-02
1.366469e+03	2.052691e+00	1.557058e-02
1.366500e+03	2.056701e+00	1.557317e-02
1.366531e+03	2.047754e+00	1.557576e-02
1.366562e+03	2.041317e+00	1.557836e-02
1.366594e+03	2.038461e+00	1.558103e-02
1.366625e+03	2.037344e+00	1.558362e-02
1.366656e+03	2.033157e+00	1.558622e-02
1.366688e+03	2.028583e+00	1.558889e-02
1.366719e+03	2.027121e+00	1.559148e-02
1.366750e+03	2.024897e+00	1.559408e-02
1.366781e+03	2.021673e+00	1.559667e-02
1.366812e+03	2.019190e+00	1.559927e-02
1.366844e+03	2.019610e+00	1.560195e-02
1.366875e+03	2.016951e+00	1.560454e-02
1.366906e+03	2.013922e+00	1.560714e-02
1.366938e+03	2.011148e+00	1.560982e-02
1.366969e+03	2.004713e+00	1.561241e-02
1.367000e+03	2.243411e+00	1.561501e-02
1.367031e+03	1.995863e+00	1.561761e-02
1.367062e+03	1.993007e+00	1.562020e-02
1.367094e+03	1.990221e+00	1.562288e-02
1.367125e+03	1.990091e+00	1.562548e-02
1.367156e+03	1.986015e+00	1.562808e-02
1.367188e+03	1.981918e+00	1.563076e-02
1.367219e+03	1.980252e+00	1.563336e-02
1.367250e+03	1.977786e+00	1.563596e-02
1.367281e+03	1.975157e+00	1.563856e-02
1.367312e+03	1.970209e+00	1.564116e-02
1.367344e+03	1.968171e+00	1.564385e-02
1.367375e+03	1.965730e+00	1.564645e-02
1.367406e+03	1.960348e+00	1.564905e-02
1.367438e+03	1.957793e+00	1.565174e-02
1.367469e+03	1.956088e+00	1.565434e-02
1.367500e+03	1.960567e+00	1.565694e-02
1.367531e+03	1.951888e+00	1.565954e-02
1.367562e+03	1.950823e+00	1.566215e-02
1.367594e+03	1.948068e+00	1.566483e-02
1.367625e+03	1.945984e+00	1.566744e-02
1.367656e+03	1.943150e+00	1.567004e-02
1.367688e+03	1.942479e+00	1.567273e-02
1.367719e+03	1.940446e+00	1.567534e-02
1.367750e+03	1.936484e+00	1.567794e-02
1.367781e+03	1.932400e+00	1.568055e-02
1.367812e+03	1.931305e+00	1.568316e-02
1.367844e+03	1.930878e+00	1.568585e-02
1.367875e+03	1.929360e+00	1.568845e-02
1.367906e+03	1.927453e+00	1.569106e-02
1.367938e+03	1.926568e+00	1.569375e-02
1.367969e+03	1.922899e+00	1.569636e-02
1.368000e+03	2.102579e+00	1.569897e-02
1.368031e+03	1.916562e+00	1.570158e-02
1.368062e+03	1.914529e+00	1.570419e-02
1.368094e+03	1.914023e+00	1.570688e-02
1.368125e+03	1.912157e+00	1.570949e-02
1.368156e+03	1.909031e+00	1.571210e-02
1.368188e+03	1.909708e+00	1.571480e-02
1.368219e+03	1.910376e+00	1.571741e-02
1.368250e+03	1.907243e+00	1.572002e-02
1.368281e+03	1.902721e+00	1.572263e-02
1.368312e+03	1.901528e+00	1.572525e-02
1.368344e+03	1.901693e+00	1.572794e-02
1.368375e+03	1.898523e+00	1.573056e-02
1.368406e+03	1.897889e+00	1.573317e-02
1.368438e+03	1.897292e+00	1.573587e-02
1.368469e+03	1.892424e+00	1.573848e-02
1.368500e+03	1.896725e+00	1.574110e-02
1.368531e+03	1.890290e+00	1.574371e-02
1.368562e+03	1.889727e+00	1.574633e-02
1.368594e+03	1.887733e+00	1.574903e-02
1.368625e+03	1.885533e+00	1.575164e-02
1.368656e+03	1.884422e+00	1.575426e-02
1.368688e+03	1.883238e+00	1.575696e-02
1.368719e+03	1.880881e+00	1.575958e-02
1.368750e+03	1.880523e+00	1.576220e-02
1.368781e+03	1.878141e+00	1.576481e-02
1.368812e+03	1.878550e+00	1.576743e-02
1.368844e+03	1.878110e+00	1.577014e-02
1.368875e+03	1.877397e+00	1.577276e-02
1.368906e+03	1.877157e+00	1.577538e-02
1.368938e+03	1.875274e+00	1.577808e-02
1.368969e+03	1.871852e+00	1.578070e-02
1.369000e+03	2.008408e+00	1.578332e-02
1.369031e+03	1.872126e+00	1.578594e-02
1.369062e+03	1.871251e+00	1.578856e-02
1.369094e+03	1.867698e+00	1.579127e-02
1.369125e+03	1.866311e+00	1.579389e-02
1.369156e+03	1.865675e+00	1.579652e-02
1.369188e+03	1.863127e+00	1.579922e-02
1.369219e+03	1.864901e+00	1.580185e-02
1.369250e+03	1.864695e+00	1.580447e-02
1.369281e+03	1.862377e+00	1.580709e-02
1.369312e+03	1.861207e+00	1.580972e-02
1.369344e+03	1.862399e+00	1.581243e-02
1.369375e+03	1.861891e+00	1.581505e-02
1.369406e+03	1.860217e+00	1.581768e-02
1.369438e+03	1.861104e+00	1.582039e-02
1.369469e+03	1.858660e+00	1.582302e-02
1.369500e+03	1.863028e+00	1.582564e-02
1.369531e+03	1.856524e+00	1.582827e-02
1.369562e+03	1.856428e+00	1.583090e-02
1.369594e+03	1.856528e+00	1.583361e-02
1.369625e+03	1.854981e+00	1.583624e-02
1.369656e+03	1.855295e+00	1.583887e-02
1.369688e+03	1.854241e+00	1.584158e-02
1.369719e+03	1.852409e+00	1.584421e-02
1.369750e+03	1.853443e+00	1.584684e-02
1.369781e+03	1.852914e+00	1.584947e-02
1.369812e+03	1.851566e+00	1.585210e-02
1.369844e+03	1.851045e+00	1.585482e-02
1.369875e+03	1.850187e+00	1.585745e-02
1.369906e+03	1.850870e+00	1.586008e-02
1.369938e+03	1.849564e+00	1.586280e-02
1.369969e+03	1.849269e+00	1.586543e-02
1.370000e+03	1.952091e+00	1.586806e-02
1.370031e+03	1.849169e+00	1.587070e-02
1.370062e+03	1.849835e+00	1.587333e-02
1.370094e+03	1.848075e+00	1.587605e-02
1.370125e+03	1.847793e+00	1.587868e-02
1.370156e+03	1.846974e+00	1.588132e-02
1.370188e+03	1.845708e+00	1.588404e-02
1.370219e+03	1.846253e+00	1.588667e-02
1.370250e+03	1.848225e+00	1.588931e-02
1.370281e+03	1.847300e+00	1.589195e-02
1.370312e+03	1.845786e+00	1.589458e-02
1.370344e+03	1.843890e+00	1.589731e-02
1.370375e+03	1.845001e+00	1.589994e-02
1.370406e+03	1.847652e+00	1.590258e-02
1.370438e+03	1.846884e+00	1.590530e-02
1.370469e+03	1.844977e+00	1.590794e-02
1.370500e+03	1.851239e+00	1.591058e-02
1.370531e+03	1.846419e+00	1.591322e-02
1.370562e+03	1.844268e+00	1.591586e-02
1.370594e+03	1.844199e+00	1.591859e-02
1.370625e+03	1.845560e+00	1.592123e-02
1.370656e+03	1.846295e+00	1.592387e-02
1.370688e+03	1.845350e+00	1.592659e-02
1.370719e+03	1.848078e+00	1.592924e-02
1.370750e+03	1.846539e+00	1.593188e-02
1.370781e+03	1.846614e+00	1.593452e-02
1.370812e+03	1.847450e+00	1.593716e-02
1.370844e+03	1.846425e+00	1.593989e-02
1.370875e+03	1.848081e+00	1.594254e-02
1.370906e+03	1.848069e+00	1.594518e-02
1.370938e+03	1.845825e+00	1.594791e-02
1.370969e+03	1.846120e+00	1.595055e-02
1.371000e+03	1.922585e+00	1.595320e-02
1.371031e+03	1.849853e+00	1.595584e-02
1.371062e+03	1.848216e+00	1.595849e-02
1.371094e+03	1.847056e+00	1.596122e-02
1.371125e+03	1.849347e+00	1.596387e-02
1.371156e+03	1.850435e+00	1.596652e-02
1.371188e+03	1.847959e+00	1.596925e-02
1.371219e+03	1.848480e+00	1.597190e-02
1.371250e+03	1.852094e+00	1.597454e-02
1.371281e+03	1.852388e+00	1.597719e-02
1.371312e+03	1.850302e+00	1.597984e-02
1.371344e+03	1.849682e+00	1.598258e-02
1.371375e+03	1.851728e+00	1.598523e-02
1.371406e+03	1.854129e+00	1.598788e-02
1.371438e+03	1.854668e+00	1.599061e-02
1.371469e+03	1.854446e+00	1.599326e-02
1.371500e+03	1.862015e+00	1.599591e-02
1.371531e+03	1.855533e+00	1.599857e-02
1.371562e+03	1.856850e+00	1.600122e-02
1.371594e+03	1.855269e+00	1.600396e-02
1.371625e+03	1.854593e+00	1.600661e-02
1.371656e+03	1.856622e+00	1.600926e-02
1.371688e+03	1.858957e+00	1.601200e-02
1.371719e+03	1.858436e+00	1.601465e-02
1.371750e+03	1.858805e+00	1.601731e-02
1.371781e+03	1.858415e+00	1.601996e-02
1.371812e+03	1.857963e+00	1.602262e-02
1.371844e+03	1.861628e+00	1.602536e-02
1.371875e+03	1.863351e+00	1.602802e-02
1.371906e+03	1.864349e+00	1.603067e-02
1.371938e+03	1.864838e+00	1.603341e-02
1.371969e+03	1.864875e+00	1.603607e-02
1.372000e+03	1.917453e+00	1.603873e-02
1.372031e+03	1.866589e+00	1.604139e-02
1.372062e+03	1.868257e+00	1.604404e-02
1.372094e+03	1.865483e+00	1.604679e-02
1.372125e+03	1.866426e+00	1.604945e-02
1.372156e+03	1.869533e+00	1.605211e-02
1.372188e+03	1.869571e+00	1.605485e-02
1.372219e+03	1.870207e+00	1.605751e-02
1.372250e+03	1.870659e+00	1.606017e-02
1.372281e+03	1.872818e+00	1.606283e-02
1.372312e+03	1.875107e+00	1.606549e-02
1.372344e+03	1.874235e+00	1.606824e-02
1.372375e+03	1.875086e+00	1.607090e-02
1.372406e+03	1.874184e+00	1.607357e-02
1.372438e+03	1.873721e+00	1.607631e-02
1.372469e+03	1.875009e+00	1.607898e-02
1.372500e+03	1.884691e+00	1.608164e-02
1.372531e+03	1.877957e+00	1.608431e-02
1.372562e+03	1.880647e+00	1.608697e-02
1.372594e+03	1.883035e+00	1.608972e-02
1.372625e+03	1.882485e+00	1.609238e-02
1.372656e+03	1.882720e+00	1.609505e-02
1.372688e+03	1.887148e+00	1.609780e-02
1.372719e+03	1.885669e+00	1.610047e-02
1.372750e+03	1.885623e+00	1.610313e-02
1.372781e+03	1.886137e+00	1.610580e-02
1.372812e+03	1.890175e+00	1.610847e-02
1.372844e+03	1.891633e+00	1.611122e-02
1.372875e+03	1.891744e+00	1.611389e-02
1.372906e+03	1.893055e+00	1.611656e-02
1.372938e+03	1.894849e+00	1.611931e-02
1.372969e+03	1.895324e+00	1.612198e-02
1.373000e+03	1.936753e+00	1.612465e-02
1.373031e+03	1.897878e+00	1.612732e-02
1.373062e+03	1.899563e+00	1.612999e-02
1.373094e+03	1.899705e+00	1.613275e-02
1.373125e+03	1.901644e+00	1.613542e-02
1.373156e+03	1.902177e+00	1.613809e-02
1.373188e+03	1.904684e+00	1.614085e-02
1.373219e+03	1.905350e+00	1.614352e-02
1.373250e+03	1.905864e+00	1.614620e-02
1.373281e+03	1.906555e+00	1.614887e-02
1.373312e+03	1.907998e+00	1.615154e-02
1.373344e+03	1.910151e+00	1.615430e-02
1.373375e+03	1.912601e+00	1.615698e-02
1.373406e+03	1.913389e+00	1.615965e-02
1.373438e+03	1.915781e+00	1.616241e-02
1.373469e+03	1.915244e+00	1.616509e-02
1.373500e+03	1.925583e+00	1.616776e-02
1.373531e+03	1.918631e+00	1.617044e-02
1.373562e+03	1.920427e+00	1.617312e-02
1.373594e+03	1.923602e+00	1.617588e-02
1.373625e+03	1.923379e+00	1.617856e-02
1.373656e+03	1.925534e+00	1.618124e-02
1.373688e+03	1.924669e+00	1.618400e-02
1.373719e+03	1.924419e+00	1.618668e-02
1.373750e+03	1.926908e+00	1.618936e-02
1.373781e+03	1.930685e+00	1.619204e-02
1.373812e+03	1.930746e+00	1.619472e-02
1.373844e+03	1.932007e+00	1.619748e-02
1.373875e+03	1.934364e+00	1.620016e-02
1.373906e+03	1.934953e+00	1.620284e-02
1.373938e+03	1.935195e+00	1.620561e-02
1.373969e+03	1.937428e+00	1.620829e-02
1.374000e+03	1.978128e+00	1.621098e-02
1.374031e+03	1.941893e+00	1.621366e-02
1.374062e+03	1.943142e+00	1.621634e-02
1.374094e+03	1.944722e+00	1.621911e-02
1.374125e+03	1.945839e+00	1.622179e-02
1.374156e+03	1.948328e+00	1.622448e-02
1.374188e+03	1.949369e+00	1.622725e-02
1.374219e+03	1.951104e+00	1.622993e-02
1.374250e+03	1.953151e+00	1.623262e-02
1.374281e+03	1.953182e+00	1.623530e-02
1.374312e+03	1.955373e+00	1.623799e-02
1.374344e+03	1.957754e+00	1.624076e-02
1.374375e+03	1.960484e+00	1.624345e-02
1.374406e+03	1.958172e+00	1.624614e-02
1.374438e+03	1.959908e+00	1.624891e-02
1.374469e+03	1.962875e+00	1.625160e-02
1.374500e+03	1.973903e+00	1.625429e-02
1.374531e+03	1.966889e+00	1.625697e-02
1.374562e+03	1.969890e+00	1.625966e-02
1.374594e+03	1.973316e+00	1.626244e-02
1.374625e+03	1.974817e+00	1.626513e-02
1.374656e+03	1.974749e+00	1.626782e-02
1.374688e+03	1.975144e+00	1.627060e-02
1.374719e+03	1.976446e+00	1.627329e-02
1.374750e+03	1.976535e+00	1.627598e-02
1.374781e+03	1.978918e+00	1.627867e-02
1.374812e+03	1.980501e+00	1.628136e-02
1.374844e+03	1.981752e+00	1.628414e-02
1.374875e+03	1.983611e+00	1.628683e-02
1.374906e+03	1.985171e+00	1.628953e-02
1.374938e+03	1.985377e+00	1.629231e-02
1.374969e+03	1.988854e+00	1.629500e-02
1.375000e+03	2.036711e+00	1.629770e-02
1.375031e+03	1.993781e+00	1.630039e-02
1.375062e+03	1.994963e+00	1.630309e-02
1.375094e+03	1.996249e+00	1.630587e-02
1.375125e+03	1.997094e+00	1.630856e-02
1.375156e+03	1.999709e+00	1.631126e-02
1.375188e+03	2.002128e+00	1.631404e-02
1.375219e+03	1.998924e+00	1.631674e-02
1.375250e+03	1.999820e+00	1.631944e-02
1.375281e+03	2.003798e+00	1.632214e-02
1.375312e+03	2.004382e+00	1.632484e-02
1.375344e+03	2.005063e+00	1.632762e-02
1.375375e+03	2.006546e+00	1.633032e-02
1.375406e+03	2.009393e+00	1.633302e-02
1.375438e+03	2.010259e+00	1.633581e-02
1.375469e+03	2.010866e+00	1.633851e-02
1.375500e+03	2.023224e+00	1.634121e-02
1.375531e+03	2.015639e+00	1.634391e-02
1.375562e+03	2.017679e+00	1.634661e-02
1.375594e+03	2.017880e+00	1.634940e-02
1.375625e+03	2.017025e+00	1.635210e-02
1.375656e+03	2.019686e+00	1.635480e-02
1.375688e+03	2.024277e+00	1.635759e-02
1.375719e+03	2.023163e+00	1.636030e-02
1.375750e+03	2.025203e+00	1.636300e-02
1.375781e+03	2.028524e+00	1.636570e-02
1.375812e+03	2.029453e+00	1.636841e-02
1.375844e+03	2.030421e+00	1.637120e-02
1.375875e+03	2.033195e+00	1.637391e-02
1.375906e+03	2.035949e+00	1.637661e-02
1.375938e+03	2.035037e+00	1.637940e-02
1.375969e+03	2.036092e+00	1.638211e-02
1.376000e+03	2.114430e+00	1.638482e-02
1.376031e+03	2.038004e+00	1.638753e-02
1.376062e+03	2.041286e+00	1.639023e-02
1.376094e+03	2.042751e+00	1.639303e-02
1.376125e+03	2.044486e+00	1.639574e-02
1.376156e+03	2.045587e+00	1.639845e-02
1.376188e+03	2.046119e+00	1.640124e-02
1.376219e+03	2.046677e+00	1.640395e-02
1.376250e+03	2.050508e+00	1.640666e-02
1.376281e+03	2.053687e+00	1.640937e-02
1.376312e+03	2.056078e+00	1.641208e-02
1.376344e+03	2.056023e+00	1.641488e-02
1.376375e+03	2.056101e+00	1.641759e-02
1.376406e+03	2.056247e+00	1.642030e-02
1.376438e+03	2.054563e+00	1.642310e-02
1.376469e+03	2.056870e+00	1.642582e-02
1.376500e+03	2.071266e+00	1.642853e-02
1.376531e+03	2.060936e+00	1.643124e-02
